Arquivo 1,Arquivo 2,Distância Média
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0152.csv,156.79726415646084
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0153.csv,93.16003081541629
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0154.csv,62.13693526556114
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0155.csv,54.75799033079134
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0156.csv,119.94427546422216
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0157.csv,97.92432586030536
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0158.csv,87.90746912792332
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0159.csv,58.516539147027736
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0160.csv,78.76833943421852
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0161.csv,54.90729835095366
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0162.csv,284.3894169809783
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0163.csv,49.08457309690865
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0165.csv,57.64343543893291
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0166.csv,127.7559358341248
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0167.csv,137.93885828825992
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0168.csv,212.28320841103582
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0169.csv,182.4653117767424
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0170.csv,160.40621582154557
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0171.csv,131.6305068019561
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0172.csv,121.3285029185593
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0173.csv,110.23083316545687
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0174.csv,229.64143435909466
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0175.csv,138.89267572145374
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0176.csv,134.81177443344222
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0177.csv,146.10792940251827
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0178.csv,215.6668381901494
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0179.csv,96.1743504094894
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0180.csv,145.4323300829665
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0181.csv,67.70600268452029
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0182.csv,151.12150894304642
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0183.csv,91.12251188991738
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0184.csv,41.52268201402554
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0185.csv,117.5876457017983
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0186.csv,34.03320755058465
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0188.csv,152.13763056068652
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0189.csv,101.07736083447679
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0190.csv,88.82145869306736
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0192.csv,19.62196613806164
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0193.csv,56.15457218186905
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0194.csv,39.09423497892048
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0195.csv,82.53299785732206
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0196.csv,59.135106198882696
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0197.csv,30.73394693005893
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0198.csv,102.70015124686012
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0199.csv,74.58137490693346
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0200.csv,484.49825494931406
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0201.csv,242.48616695300848
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0202.csv,120.2235472244243
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0203.csv,144.3672926261223
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0204.csv,93.06775061882512
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0205.csv,104.89310586531809
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0206.csv,110.77005396510327
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0207.csv,91.74356711713749
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0208.csv,219.68937381473214
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0209.csv,67.83240928625412
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0210.csv,256.65543990074485
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0211.csv,115.39785992929053
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0212.csv,133.9611187002855
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0213.csv,240.03445867181924
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0214.csv,34.34335119336334
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0215.csv,39.959415419611474
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0216.csv,81.81246886437987
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0217.csv,367.2295678028345
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0218.csv,85.2348956224833
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0219.csv,33.68926694972873
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0220.csv,79.56416200961573
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0221.csv,149.16668167162916
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0222.csv,110.58779639723313
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0223.csv,122.86956577658336
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0224.csv,100.80753566358919
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0225.csv,69.43105053646563
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0226.csv,29.395859915411773
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0227.csv,332.37652325570616
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0228.csv,32.76465874928283
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0229.csv,82.85200894994445
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0230.csv,97.12112900922705
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0231.csv,129.39514841734191
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0232.csv,32.4545814192225
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0233.csv,241.913057174395
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0234.csv,49.73789007905242
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0235.csv,73.33046372316689
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0236.csv,61.15815799044729
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0237.csv,60.36077586001746
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0238.csv,23.523515045233996
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0022.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0239.csv,98.81180475274843
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0024.csv,38.332607842555895
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0025.csv,66.5194825600779
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0026.csv,65.06549116266487
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0027.csv,106.11128390468129
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0028.csv,29.984013777047036
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0029.csv,303.4160537912753
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0030.csv,164.5591746655645
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0031.csv,82.92593270526093
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0032.csv,248.85390738968331
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0033.csv,150.579356161989
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0034.csv,30.30320062578853
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0035.csv,91.39272511595522
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0036.csv,33.299448265432254
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0037.csv,66.51443599207309
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0038.csv,36.715969435386775
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0039.csv,107.25594009922753
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0040.csv,65.77536100083528
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0041.csv,76.3410735198741
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0042.csv,62.37798784094017
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0043.csv,35.19711039558923
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0044.csv,118.63736196043193
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0045.csv,56.53745029652372
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0046.csv,99.86534757960302
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0048.csv,144.8325256557384
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0049.csv,41.06680472981981
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0050.csv,151.84085928570653
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0051.csv,429.7580504241618
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0052.csv,728.5707209606544
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0053.csv,81.21490575743282
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0054.csv,91.47698917875472
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0055.csv,75.66732171788132
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0056.csv,75.54266727903898
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0057.csv,62.887840052141684
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0058.csv,64.42627839148672
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0059.csv,262.0934014515183
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0060.csv,60.74014420441828
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0061.csv,54.461098723941255
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0063.csv,629.1821677793909
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0065.csv,60.07295846585575
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0066.csv,105.59339589318066
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0067.csv,79.64890723615355
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0068.csv,99.06674165087003
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0069.csv,88.88913269194744
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0070.csv,73.83965625345421
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0071.csv,215.64585724921722
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0072.csv,95.29656404670605
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0073.csv,51.61774854728209
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0074.csv,256.7085990748795
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0075.csv,221.37851136036014
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0076.csv,70.1470480059976
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0077.csv,20.861293898449695
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0078.csv,50.42081985474357
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0079.csv,30.342199187619872
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0080.csv,74.67581232910501
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0081.csv,105.01705018210725
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0082.csv,116.57495226861272
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0083.csv,48.45269536356955
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0084.csv,76.12502328398242
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0085.csv,53.98941806464232
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0086.csv,56.40831506185551
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0087.csv,126.74444457834167
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0088.csv,68.23751730136003
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0089.csv,171.6661870100975
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0091.csv,18.22076055337459
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0092.csv,39.66944053067313
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0093.csv,82.60179653316746
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0094.csv,79.97508912160879
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0095.csv,29.004024348163874
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0096.csv,74.22774525473838
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0097.csv,53.049362266027195
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0098.csv,47.01035430322026
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0099.csv,194.26795829747678
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0100.csv,37.629774699812835
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0101.csv,105.41996536042203
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0102.csv,52.7448463784794
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0103.csv,78.5345139749651
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0104.csv,65.9358656514515
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0105.csv,54.81450636294761
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0106.csv,137.1225625394826
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0107.csv,38.46500675085596
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0108.csv,54.723077204400035
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0109.csv,34.58917794182169
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0110.csv,165.84305601008845
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0111.csv,161.11080678501293
/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0023.csv,/home/carlosguttemberg/Downloads/lfpw/testset/long_format/image_0112.csv,69.40358347994142
